session_id_encoded,trajectory,Churn
647408,"[1, 2]",1
238607,"[1, 1]",1
159960,"[1, 1, 1, 1]",1
910506,"[1, 1, 1, 2]",1
986025,[1],1
808223,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
641301,"[2, 1]",1
317702,[1],1
468155,"[1, 2]",1
990253,[1],1
683460,[1],1
345906,"[1, 2]",1
919908,[1],1
2372,"[1, 1, 1, 1, 1]",1
104952,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1
844443,"[2, 1]",1
54238,[1],1
863050,"[1, 2]",1
12887,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1]",1
409509,[1],1
989372,[1],1
854571,"[1, 1, 1]",1
546183,[1],1
972153,"[2, 1]",1
43638,"[2, 1, 1, 2]",1
793737,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",1
172902,[1],1
889541,"[1, 1]",1
462207,"[2, 1, 1, 1, 1, 1]",1
894224,"[2, 1]",1
944667,"[1, 2, 2, 1, 2, 1]",1
195781,"[1, 3, 1, 1, 1, 1, 1]",1
248716,"[1, 2, 2, 1, 1, 2]",1
476744,"[1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
315526,"[1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1]",1
435372,"[1, 1, 2, 1]",1
642512,[1],1
694379,"[2, 1]",1
865899,"[1, 2, 1]",1
372988,"[2, 1, 1, 2]",1
431862,"[1, 2]",1
695066,"[2, 1, 1, 1, 2]",1
90440,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 4, 4, 1, 4, 4, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 4, 1, 1, 4, 4, 1, 1, 4, 4, 3, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 2, 1, 1, 1, 1, 1, 4, 4, 1]",1
1017879,[1],1
528129,[1],1
873648,"[1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1
953730,"[2, 1]",1
251961,[1],1
108614,"[1, 2, 1, 2]",1
155129,"[2, 1]",1
444288,"[1, 1]",1
937136,"[1, 2]",1
718180,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
61877,"[1, 1, 1, 1, 2, 1]",1
639407,"[1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1]",1
473191,"[1, 2]",1
336780,[1],1
301862,"[1, 2]",1
127608,"[1, 2]",1
756729,"[2, 1]",1
489605,[1],1
1040270,"[1, 2, 2, 1]",1
170931,"[1, 1, 1, 2, 1, 3, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 1]",1
105361,[1],1
113314,[1],1
112900,"[1, 2]",1
35596,"[1, 2]",1
956467,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",1
894633,"[2, 1]",1
108214,"[2, 1, 1, 1, 2, 1, 2]",1
812198,"[1, 1, 1]",1
130886,"[1, 2]",1
405768,"[1, 1, 1, 1, 1, 1, 1]",1
715868,"[1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2]",1
177210,"[2, 1]",1
480292,"[2, 1, 1, 2, 2, 1]",1
745267,"[1, 2]",1
574354,"[2, 1, 2, 1]",1
176206,[1],1
568308,"[2, 1, 1, 2, 1, 2, 1, 2, 1]",1
464442,"[1, 1, 1, 1, 1, 1, 1, 1]",1
424209,"[1, 2]",1
521463,[1],1
946778,"[2, 1]",1
530445,"[1, 2]",1
328344,[1],1
727105,[1],1
854927,"[1, 1, 1, 1, 1, 1, 1]",1
795293,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
330489,"[2, 1, 1, 1]",1
527616,"[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1]",1
600788,"[1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1]",1
532593,"[1, 2]",1
762608,"[1, 1, 1]",1
937835,"[1, 1]",1
776223,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",1
141503,"[1, 2, 2, 1, 2, 1, 2, 1, 2, 1]",1
410098,"[2, 1, 2, 1]",1
910275,"[2, 1]",1
411200,[1],1
216629,"[1, 2]",1
747102,"[1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1]",0
208435,"[1, 1, 1, 1, 1, 2]",1
141151,"[1, 2]",1
253800,[1],1
721808,[1],1
353247,"[2, 1]",1
769436,"[2, 1, 1, 1, 1, 1, 2, 1, 2]",1
876386,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2]",1
730834,"[1, 1, 1]",1
233160,"[2, 1, 1, 2, 2, 1]",1
985909,"[2, 1]",1
674034,"[1, 1, 2, 1]",1
893847,[1],1
115760,"[1, 1, 1, 1, 2]",1
296259,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
250841,"[1, 1, 1, 1, 1, 2, 2, 1]",1
754306,"[1, 2]",1
831554,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2]",1
921298,"[1, 2]",1
566131,[1],1
383928,"[1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]",1
585365,"[2, 1]",1
432336,"[1, 2, 1, 2, 1, 2, 2, 1]",1
783982,"[2, 1]",1
1010211,[1],1
866777,"[1, 2, 1, 2, 2, 1, 2, 1, 1, 2]",1
352692,"[2, 1, 2, 1]",1
692215,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1]",1
1039296,"[1, 1]",1
573542,"[1, 1, 2, 1, 2, 1]",1
620873,[1],1
620695,"[1, 1]",1
509876,"[1, 1, 1, 1]",1
90286,"[1, 1, 1]",1
450514,"[2, 1, 1, 2]",1
704612,"[2, 1]",1
62147,"[1, 2, 1, 2, 1, 2, 1, 2]",1
888833,"[1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1]",1
96476,"[2, 1]",1
704645,"[1, 1, 1, 1, 1, 2, 1]",1
567835,"[1, 1, 1, 1, 1]",1
8178,"[1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1]",1
78704,"[1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
824630,[1],1
494812,"[2, 1, 2, 1, 1, 1]",1
941908,"[1, 2, 1]",1
325636,[1],1
936778,"[1, 2]",1
560146,"[1, 1, 1, 1, 1, 1, 1, 1]",1
968270,[1],1
1024655,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",1
739451,"[2, 1]",1
333889,"[1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2]",1
704028,"[2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1]",1
733161,"[1, 2]",1
619217,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
177287,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1
654215,"[1, 1]",1
909654,"[2, 1]",1
734614,"[1, 1, 1, 2, 1, 1, 1, 1]",1
793020,[1],1
583124,"[1, 2]",1
272278,[1],1
976150,"[1, 2]",1
96825,"[1, 1]",1
456969,"[1, 1, 2, 1, 1]",1
609498,"[1, 1, 1, 1, 2, 1]",1
628497,"[1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1]",1
718900,"[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",1
161624,"[2, 1, 2, 1]",1
776980,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1]",1
287493,"[2, 1]",1
618402,"[1, 2, 2, 1]",1
104659,[1],1
835584,"[2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1]",1
654081,[1],1
561184,"[1, 2]",1
346545,[1],1
806341,"[1, 1, 1, 2, 1, 1, 1, 1]",1
751391,"[1, 1, 2, 1, 3, 1, 1, 2, 3, 3, 1, 1, 1, 1, 1]",1
762754,"[1, 2]",1
515203,"[1, 2]",1
374422,"[1, 2, 1, 2]",1
754903,"[1, 1, 1, 1, 3, 1, 1, 1, 1]",0
940554,"[1, 1]",1
379255,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1]",1
637223,"[1, 2]",1
219950,"[1, 2, 3, 1, 2, 1, 1, 1, 1, 1]",1
556932,"[1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1]",1
950324,"[1, 1, 1, 1, 1]",1
789843,[1],1
947827,[1],1
798433,[1],1
6709,[1],1
19203,"[2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2]",1
157929,"[1, 2, 1]",1
922392,"[1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1]",1
422680,"[1, 2]",1
876467,"[1, 2]",1
997999,"[1, 1, 1, 1]",1
355852,"[1, 2]",1
859145,"[1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1]",1
673019,"[1, 1, 1, 1, 2, 1, 1, 1]",1
463254,"[2, 1]",1
456054,"[1, 1, 2, 1, 1]",1
1008382,[1],1
85339,"[1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 4, 3]",1
17723,"[1, 1, 1]",1
695857,"[2, 1]",1
99209,"[2, 1]",1
986616,"[1, 1, 1, 2, 1, 1]",1
232084,"[2, 1, 1, 2, 1, 2, 1, 2]",1
782406,"[1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1]",1
412024,"[1, 2]",1
19802,"[1, 2]",1
824837,"[1, 2, 1, 2, 2, 1]",1
527395,"[2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2]",1
973752,"[2, 1]",1
173430,"[1, 2]",1
231793,"[1, 1, 1]",1
323852,[1],1
915618,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",1
120786,"[2, 1, 1, 2, 1, 2, 2, 1, 3, 2, 1]",1
478380,"[2, 1]",1
308178,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1]",1
761259,"[2, 1, 1, 2, 2, 1, 2, 1]",1
134525,"[1, 2]",1
882473,[1],1
237302,[1],1
1011276,"[1, 2]",1
819404,[1],1
179865,"[1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 2, 3, 1, 2, 1]",1
738735,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",1
895579,"[1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]",1
247661,[1],1
742672,"[1, 2, 1, 2]",1
478693,"[1, 2, 1]",1
598963,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 3, 1]",1
854174,"[2, 1]",1
1002164,"[2, 1]",1
376430,"[1, 2]",1
160881,"[1, 2]",1
91796,"[1, 1, 1, 1, 1]",1
173783,"[1, 2]",1
217691,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
959615,"[1, 1]",1
1026045,"[2, 1]",1
167976,[1],1
1037221,"[2, 1]",1
620497,"[1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1]",1
972926,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 2, 1, 2, 1]",1
475145,"[2, 1]",1
821673,"[1, 1, 1, 1, 1]",1
862461,"[2, 1]",1
148975,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1]",1
701629,"[2, 1]",1
287282,"[2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",1
519259,"[1, 1, 1]",1
500584,"[1, 1, 1, 1]",1
307194,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2]",1
189160,"[1, 1, 1, 1]",1
469996,"[2, 1, 1, 2, 1, 2, 2, 1, 2, 1]",1
490574,"[2, 1]",1
939021,"[1, 2]",1
17173,"[2, 1]",1
95056,"[1, 1, 1, 1, 1]",1
163111,"[1, 1, 1, 1, 1]",1
868780,"[2, 1]",1
890177,"[2, 1]",1
867566,"[1, 2]",1
686468,"[2, 1]",1
104019,[1],1
859835,"[2, 1]",1
691327,[1],1
977864,"[2, 1, 1, 2, 2, 1]",1
73724,"[1, 1, 1, 2, 1, 2, 1]",1
393909,"[1, 2, 1]",1
504229,[1],1
482990,[1],1
712684,[1],1
1030117,"[1, 1, 1, 1, 1, 1, 1]",1
474827,"[1, 2]",1
101054,"[1, 1]",1
445854,"[2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]",1
611208,"[1, 1, 1, 2, 1]",1
321210,"[1, 2]",1
760267,"[1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1]",1
744140,[1],1
870600,"[1, 2]",1
501120,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1
603269,[1],1
347455,"[1, 2]",1
486212,[1],1
395553,[1],1
296178,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1]",1
638021,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1
208968,"[1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2]",1
469225,"[2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1]",1
167866,"[2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1]",1
994830,[1],1
920030,"[2, 1]",1
440350,[1],1
1024555,"[1, 2]",1
116583,"[2, 1, 2, 1]",1
236763,"[1, 2, 1, 2, 1, 2, 1]",1
512019,"[2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 3, 1, 1, 1, 2]",1
738438,"[1, 2]",1
259085,[1],1
455816,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
803586,[1],1
954979,"[2, 1, 1, 2]",1
747987,"[1, 2, 2, 1, 1, 2, 2, 1, 1, 2]",1
5775,"[2, 1]",1
501233,"[1, 1, 2]",1
31023,"[1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2]",1
91642,"[1, 1, 1]",1
812107,"[1, 2, 1, 2, 2, 1]",1
588508,"[1, 1, 2, 1, 2, 1, 2]",1
788030,"[1, 2]",1
680569,"[2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",1
730899,"[1, 1]",1
306773,"[1, 2]",1
599211,"[2, 1, 3, 1, 2, 2, 1, 2, 1, 3, 3, 1]",1
617809,[1],1
491858,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1]",1
419674,"[2, 1]",1
805514,"[1, 1, 1]",1
70310,"[1, 1, 1]",1
342714,"[1, 1, 1, 1]",1
429874,"[1, 2]",1
554047,"[1, 1, 1, 1, 1, 2, 1]",1
245343,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
718699,[1],1
944531,"[2, 1]",1
172673,[1],1
732557,"[2, 1]",1
826090,"[1, 1, 2, 1, 1]",1
573652,[1],1
161607,"[1, 2]",1
1022460,"[2, 1, 2, 1]",1
965375,[1],1
981676,"[1, 1, 1, 1, 1, 1, 1]",1
332022,"[1, 2]",1
192136,"[2, 1, 3, 1, 2, 1]",1
154214,"[1, 2]",1
70987,[1],1
184754,"[2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1]",1
386443,"[1, 1, 1, 1, 1, 2, 1]",1
14618,[1],1
754058,[1],1
449814,"[1, 1, 1, 1]",1
968241,"[2, 1, 1, 2]",1
585474,"[2, 1]",1
448843,[1],1
318314,"[2, 1]",1
354105,"[1, 1]",1
509657,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
90865,"[2, 1]",1
1009991,"[1, 2]",1
289650,[1],1
552721,"[1, 2]",1
108995,"[1, 2]",1
280715,"[1, 2, 1, 2, 1, 1, 1, 1]",1
290414,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1]",1
425168,"[1, 2]",1
18173,"[1, 2, 1, 1]",1
374211,[1],1
749611,"[1, 2, 2, 1, 2, 1]",1
589442,[1],1
633063,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
123506,"[2, 1, 1, 2]",1
19435,"[1, 2, 1]",1
942886,"[1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",1
364553,[1],1
263204,"[2, 1]",1
123912,"[1, 2]",1
170374,"[2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1]",1
622639,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",1
209302,"[1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2]",1
1016070,[1],1
752171,"[1, 1]",1
705456,"[1, 1, 2, 1]",1
1003237,"[2, 1, 2, 1]",1
565112,"[1, 2]",1
1000423,[1],1
600286,"[2, 1, 1, 2]",1
233480,"[2, 1]",1
642506,"[2, 1]",1
425867,"[1, 2]",1
60413,"[1, 2]",1
259732,"[1, 2, 1, 2, 1]",1
1018995,"[1, 2]",1
869273,"[1, 1, 2, 1]",1
601454,"[2, 1]",1
486662,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1
650236,"[1, 1, 1, 1, 1]",1
216586,"[2, 1]",1
71551,"[1, 2]",1
752605,"[1, 2]",1
1028370,"[1, 2]",1
91663,"[1, 2, 1, 1, 1, 1, 2, 2, 1]",1
651959,"[1, 1, 1, 1, 1, 1, 1]",1
780513,"[1, 1]",1
234536,[1],1
882002,[1],1
585485,"[2, 1]",1
187535,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
1012204,"[1, 1, 2, 1]",1
689397,"[2, 1]",1
414816,"[1, 2]",1
814919,"[2, 1, 1, 2]",1
214394,"[2, 1]",1
672450,"[1, 2, 1, 2, 2, 1]",1
144388,"[2, 1, 1, 2]",1
687115,"[1, 1, 1]",1
549050,"[2, 1, 1, 2, 2, 1, 1, 2, 2, 1]",1
124362,[1],1
110320,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
580877,[1],1
857402,"[1, 1, 1]",1
537369,[1],1
515000,[1],1
443157,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1
234473,"[1, 2]",1
123331,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 3]",1
912863,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1]",1
369470,"[1, 1, 1, 1, 1]",1
842715,[1],1
215938,"[1, 1, 1, 1]",1
497451,[1],1
127658,"[1, 1]",1
846345,[1],1
1026020,"[1, 1]",1
217773,"[1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1]",1
90643,"[1, 1, 1]",1
146699,[1],1
1020974,"[1, 2, 1, 2, 1]",1
77628,"[1, 2, 1, 2, 1, 2]",1
966061,"[2, 1]",1
758718,"[2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2]",1
179205,"[1, 1]",1
586263,[1],1
111829,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",1
97166,"[1, 1, 1]",1
922562,"[2, 1, 2, 1]",1
623101,[1],1
72532,[1],1
136951,"[1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1]",1
892653,[1],1
650374,"[2, 1, 1, 2, 1]",1
870371,"[1, 2]",1
87144,"[1, 1, 2, 1]",1
289969,"[2, 1, 1, 2]",1
297837,"[1, 1]",1
780267,"[1, 1]",1
43019,"[1, 2]",1
395967,[1],1
460581,[1],1
852028,"[1, 1, 1]",1
325718,"[1, 2, 1, 1, 2]",1
898765,"[1, 1, 1]",1
645582,"[1, 2]",1
414864,"[1, 2]",1
339208,"[2, 1, 1]",1
1002643,"[2, 1]",1
918303,"[2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1]",1
601907,[1],1
215672,"[1, 2, 1, 1]",1
376705,[1],1
377179,"[2, 1]",1
369177,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1]",1
428945,"[1, 2, 2, 1, 1]",1
379156,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2]",1
484307,"[1, 1, 1]",1
668495,"[2, 1, 1, 1, 1]",1
675285,[1],1
504197,"[2, 1]",1
521505,[1],1
59266,"[1, 2]",1
965357,[1],1
957266,[1],1
584746,"[2, 1]",1
566912,"[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1]",1
541135,[1],1
1024359,"[2, 1, 1, 2, 2, 1, 2, 1, 1, 2]",1
645696,[1],1
435062,"[1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1]",1
484586,[1],1
777511,"[1, 1, 2, 1, 2, 1, 2]",1
436677,"[2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2]",1
953916,[1],1
324297,[1],1
341592,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",1
113166,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2]",1
487394,[1],1
